name,seller,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,postalCode
BMW_325d_Coupe,privat,8600,coupe,2007,manuell,197,3er,150000,4,diesel,bmw,72116
Opel_zafira,privat,2100,,2017,manuell,0,zafira,150000,12,diesel,opel,24782
Volkswagen_Golf_Cabrio,privat,2222,cabrio,1991,manuell,98,golf,150000,3,benzin,volkswagen,17495
Caddy_14d_1.6SDI,privat,850,,1985,manuell,54,caddy,150000,0,diesel,volkswagen,34471
BMW_325i_Aut.,privat,11800,limousine,2005,automatik,218,3er,150000,11,benzin,bmw,88255
Ford_C_Max_zu_verkaufen!,privat,4000,bus,2008,manuell,115,c_max,125000,6,diesel,ford,52525
Mercedes_Benz_CDI_Kombi_Elegance,privat,4650,kombi,2005,automatik,150,c_klasse,150000,8,diesel,mercedes_benz,12109
Peugeot_206_1.4i_TÜV_NEU+8_Fach_Bereift+PANORAMADACH+4_TÜRER+,privat,1450,kleinwagen,1999,manuell,75,2_reihe,150000,8,benzin,peugeot,21423
TÜV_NEU!_Top_Anfaengerauto!_Corsa_1.4,privat,900,,2017,manuell,60,corsa,150000,0,benzin,opel,33602
Mondeo_TDCI_Bj._2002,privat,800,kombi,2002,manuell,115,mondeo,150000,12,diesel,ford,34253
Seat_Cordoba_Vario_1.9_TDI_TÜV_NEU!!_Gruene_Plakette!_VHB!,privat,1600,kombi,2000,manuell,90,cordoba,150000,11,,seat,67346
Volkswagen_Golf_V_1.4_Top_Zustand_*TÜV*,privat,2800,limousine,2004,manuell,75,golf,100000,9,benzin,volkswagen,6295
Mercedes_Benz_C_200_T_CDI_Avantgarde_DPF,privat,5499,kombi,2004,manuell,122,c_klasse,150000,9,diesel,mercedes_benz,60318
BMW_323i,privat,5500,limousine,2000,manuell,170,3er,150000,5,benzin,bmw,41470
Mondeo_Tddi_Teile_gesucht,privat,0,kombi,2001,manuell,115,mondeo,150000,0,,ford,57627
Suzuki_LJ_80_fuer_Bastler,privat,1000,suv,1982,manuell,41,andere,150000,11,benzin,suzuki,56337
Audi_A4_Avant_2.0_TDI_Attraction_150PS_Xenon+_Navi+,privat,22290,kombi,2013,manuell,150,a4,50000,8,diesel,audi,84048
ich_verkaufe_einen_Golf_5,privat,3750,,2005,,75,golf,150000,0,,volkswagen,22115
Lancia_Phedra_2.0_16v_JTD_Emblema,privat,1440,bus,2003,manuell,109,andere,150000,11,diesel,lancia,83317
Renault_Clio_1.4_RXE,privat,1150,kleinwagen,2000,manuell,75,clio,150000,3,benzin,renault,44879
Volkswagen_Golf_2.0_GTD_Bremsen+Scheiben+TÜV_NEU_NAVI,privat,15700,limousine,2011,manuell,170,golf,90000,3,diesel,volkswagen,32832
BMW_316i,privat,899,coupe,1995,manuell,102,3er,150000,8,benzin,bmw,85640
Mercedes_E_Klasse_kotfuegel_richt,privat,130,kombi,1998,,0,e_klasse,150000,0,,mercedes_benz,22047
Bmw_320i_Touring_mit_Lederausstattung_in_schwarz__Vollaustattung.,privat,9200,kombi,2006,manuell,150,3er,150000,1,benzin,bmw,85659
Mercedes_Benz_Sprinter_313_CDI_Doka_3_5t,privat,3350,bus,2000,manuell,130,sprinter,150000,12,diesel,mercedes_benz,96472
Renault_Clio_II_1.2_i_16V,privat,2700,kleinwagen,2006,manuell,75,clio,125000,6,benzin,renault,34582
Mazda_Premacy_1.9,privat,800,bus,2001,automatik,114,andere,150000,4,benzin,mazda,35043
Nissan_350_Z,privat,10200,coupe,2008,manuell,0,andere,90000,6,benzin,nissan,71131
Audi_A6_2.0_TDI_DPF_multitronic,privat,9800,limousine,2008,automatik,140,a6,150000,10,diesel,audi,48249
Volkswagen_Golf_2.0_GTI_DSG,privat,14700,limousine,2012,automatik,211,golf,60000,12,benzin,volkswagen,42283
Schicker__roter__Sportflitzer_GOLF_4_1_6,privat,1200,limousine,1997,manuell,101,golf,150000,1,benzin,volkswagen,10777
Mitsubishi_Colt_1300_GLi_|_original_65.500_Km_|_TÜV_neu,privat,895,limousine,1995,manuell,75,colt,70000,3,benzin,mitsubishi,50823
Volkswagen_6n,privat,950,kleinwagen,1995,manuell,54,polo,150000,5,benzin,volkswagen,34270
Subaru_Impreza_2.5i_US_Modell_sehr_selten___RS_STI_WRX__,privat,8000,limousine,2006,manuell,177,impreza,150000,0,,subaru,66540
BMW_540ia_M_packet_Shadowline,privat,6799,limousine,2002,automatik,286,5er,150000,2,lpg,bmw,41836
Opel_Corsa_MIT_TÜV__Geringer_Verbrauch__ALUFELGEN_!!!,privat,500,kleinwagen,1999,manuell,56,corsa,150000,8,benzin,opel,32756
Volkswagen_Polo_1.2_TSI_DSG_MATCH,privat,11919,kleinwagen,2012,automatik,90,polo,30000,11,benzin,volkswagen,6110
Porsche_Cayman_2.9___PCM/Navi___Sport_Chrono___TÜV_neu,privat,25900,coupe,2009,manuell,265,andere,125000,5,benzin,porsche,93053
vw_golf_3_90ps_lederausstattung,privat,300,kleinwagen,1993,manuell,90,golf,150000,8,benzin,volkswagen,27412
Audi_A1_1.6_TDI_Attraction,privat,10800,kleinwagen,2010,manuell,105,a1,125000,12,diesel,audi,24537
Opel_Vectra_Edition_2000_klimaautomatic_Standheizung___gepflegt,privat,650,limousine,2002,manuell,101,vectra,150000,1,benzin,opel,16816
BMW_318i_touring,privat,800,kombi,2000,manuell,118,3er,150000,9,benzin,bmw,51647
Volkswagen_Lupo_1.4_TDI,privat,1690,kleinwagen,2001,manuell,75,lupo,150000,5,diesel,volkswagen,45147
Megane_CC,privat,3650,cabrio,2004,manuell,113,megane,150000,9,benzin,renault,21739
Citroën_Berlingo_L1_1.6_HDi_75_Niveau_B,privat,4850,bus,2009,manuell,75,berlingo,80000,1,diesel,citroen,42651
Mitsubishi_Colt_Tuev_07/2016,privat,450,,2016,manuell,0,,150000,3,benzin,mitsubishi,59302
Mercedes__C220__CDI,privat,1450,limousine,1999,manuell,0,c_klasse,5000,8,,mercedes_benz,39120
Volkswagen_Passat_Variant_2.0_TDI,privat,4500,kombi,2007,manuell,140,passat,150000,11,diesel,volkswagen,93437
Volkswagen_Passat_Variant_2.0_5V_Comfortline_Family,privat,3900,kombi,2003,manuell,131,passat,150000,4,benzin,volkswagen,39218
Volkswagen_Caravelle_Lang_DSG_Navi_Standheiz._VOLL,privat,26999,bus,2013,automatik,140,transporter,80000,10,diesel,volkswagen,83684
Volkswagen_Passat_Variant_1.6,privat,750,kombi,2000,manuell,101,passat,150000,3,benzin,volkswagen,23758
"BMW_730d_VOLLAUSSTATTUNG__E38_""2.Hand""",privat,5900,limousine,1999,automatik,184,7er,150000,10,diesel,bmw,9405
Audi_A6_3.0_TDI_competition_S_Line_LED_BOSE,privat,56900,limousine,2015,automatik,326,a6,5000,7,diesel,audi,45525
Volkswagen_Golf_2.0,privat,1100,limousine,2000,manuell,116,golf,150000,4,benzin,volkswagen,90439
Mercedes_Benz_CLS_350_CDI_4Matic_7G_TRONIC,privat,48000,coupe,2014,automatik,265,andere,80000,10,diesel,mercedes_benz,96123
Renault_Clio_III_Sport_RS_201,privat,8400,kleinwagen,2009,manuell,201,clio,70000,6,benzin,renault,99713
Tausche_Youngtimer_Audi_80_mit_knapp_62000_km,privat,1,limousine,1990,manuell,90,80,70000,6,benzin,audi,55122
VW_Golf_IV_1.4_16V_Motorschaden?,privat,800,limousine,1998,manuell,75,golf,150000,5,benzin,volkswagen,31275
Mercedes_Benz_ML_350_CDI_4Matic_7G_TRONIC_DPF_BRABUS_AMG,privat,27500,suv,2009,automatik,224,m_klasse,150000,12,diesel,mercedes_benz,54636
Volkswagen_Touran_1.4_TSI_Highline_R_Line_7Sitze/Standheiz.,privat,14950,bus,2009,manuell,140,touran,70000,3,benzin,volkswagen,55129
BMW_Z4_roadster_2.2i,privat,14900,cabrio,2004,manuell,170,z_reihe,70000,6,benzin,bmw,16321
BMW_535i,privat,2950,limousine,1998,automatik,235,5er,150000,5,benzin,bmw,97332
Audi_80_coupe_top_gepflegt_2_0,privat,1500,coupe,1994,manuell,116,,150000,8,,audi,32791
VW_Tiguan_2.0_TDI_DPF_BlueMotion_Technology,privat,12000,suv,2011,manuell,101,tiguan,150000,7,diesel,volkswagen,1069
Mercedes_Benz_C_220_T_CDI_Elegance,privat,2500,kombi,2001,automatik,150,c_klasse,150000,11,diesel,mercedes_benz,22549
Volkswagen_Golf_4_Cabrio_2.0l_Benzin,privat,2400,cabrio,2001,,115,golf,150000,8,benzin,volkswagen,47533
Hyundai_i30_Withe_Edition,privat,4600,,2017,manuell,109,i_reihe,125000,0,benzin,hyundai,93495
Mitsubishi_3000_GT,privat,6000,coupe,1995,manuell,286,andere,150000,4,benzin,mitsubishi,36093
Ford_Fiesta_1.6_TDCi_Titanium,privat,8950,kleinwagen,2012,manuell,95,fiesta,60000,1,diesel,ford,50968
Opel_corsa_Topp_mit_1_Jahr_tuev,privat,590,limousine,1996,manuell,0,corsa,150000,0,,opel,32052
Ford_Fiesta_aus_1._Hand_mit_Getriebeschaden,privat,150,,2016,automatik,75,fiesta,50000,1,benzin,ford,32457
Ford_Mustang,privat,18700,coupe,2009,automatik,213,mustang,80000,8,benzin,ford,97424
VW_Polo_1_2_Match_Plus_Teilleder_Panorama_SHZ_PDC_Klimaautomatik,privat,9500,limousine,2012,manuell,69,polo,50000,11,benzin,volkswagen,91722
Volkswagen_Passat_3c_CC_2.0_TDI_DSG,privat,11550,coupe,2009,automatik,140,passat,125000,12,diesel,volkswagen,26931
Renault_Grand_Espace,privat,1250,,2017,,0,espace,150000,8,benzin,renault,63073
BMW_316i,privat,2400,limousine,1989,manuell,102,3er,150000,10,benzin,bmw,95364
VWTiguan_sehr_gepflegt,privat,16150,suv,2011,manuell,150,tiguan,30000,4,benzin,volkswagen,6502
Sharan_dti,privat,3400,bus,2000,manuell,0,sharan,150000,10,diesel,volkswagen,38259
Audi_1.Hand_Navi_Leder_Xenon,privat,3000,coupe,2000,manuell,179,tt,150000,2,benzin,audi,55120
Volkswagen_Golf_1.9_TDI_Comfortline,privat,5500,limousine,2004,manuell,90,golf,150000,10,diesel,volkswagen,56235
Mazda_6._Scheckheft,privat,2000,limousine,2004,manuell,122,6_reihe,5000,7,diesel,mazda,54558
Twingo_1_2,privat,300,kleinwagen,1998,manuell,58,twingo,125000,11,,renault,42579
Verkaufe_Renault_Megane_Classic_mit_Klima,privat,890,limousine,2000,manuell,107,megane,150000,6,benzin,renault,41065
Honda_jazz_1.4___5trg__mod_2006___klimatron___euro4___faehrt_super,privat,2390,,2016,,83,jazz,150000,12,benzin,honda,78713
Mercedes_Benz_A_klasse,privat,1450,,2017,,0,a_klasse,150000,8,benzin,mercedes_benz,45886
Astra_G__neu_TÜV,privat,1699,limousine,1999,,75,astra,150000,12,benzin,opel,26817
Mitsubishi_L_300,privat,2899,bus,1996,manuell,69,andere,150000,9,diesel,mitsubishi,13409
Volkswagen_Golf_1.4_Comfortline,privat,4800,limousine,2004,manuell,75,golf,80000,12,benzin,volkswagen,22926
Peugeot_308_175_THP_Sport_Plus__Navi__Panorama__Teilled.,privat,6799,limousine,2008,manuell,174,3_reihe,90000,9,benzin,peugeot,58095
VW_Touran___1.9_Diesel___6_Gang_Getriebe,privat,3400,bus,2003,manuell,100,touran,150000,0,diesel,volkswagen,41061
Opel_Astra_H_TÜV_neu,privat,2650,limousine,2004,manuell,125,astra,150000,6,benzin,opel,96528
Renault_Clio_1.6_16_V,privat,1000,kleinwagen,1999,manuell,107,clio,150000,6,benzin,renault,14612
Audi_a3_8l,privat,800,coupe,1997,manuell,125,a3,150000,0,benzin,audi,64739
Audi_A4_Cabriolet_3.0,privat,5299,cabrio,2002,manuell,220,a4,150000,4,benzin,audi,80999
Mercedes_Benz_E_220,privat,7150,limousine,2002,manuell,150,e_klasse,150000,3,diesel,mercedes_benz,70619
Tauache_90ccm_roller_gegen_auto,privat,200,,2009,,0,,10000,0,,sonstige_autos,6493
Citroën_c4_Coupé_TÜV_2017,privat,2300,coupe,2006,manuell,88,c4,150000,6,benzin,citroen,49565
Biete_BMW_318_i_Kombi_auch_Tausch,privat,1600,kombi,1999,manuell,0,,150000,6,benzin,bmw,41199
Opel_Corsa._1_Jahr_Tuev.,privat,350,,2017,,0,corsa,150000,0,benzin,opel,26655
VW_Golf_Plus_DPF_140_PS_Rentnerfahrzeug,privat,5500,bus,2006,manuell,140,golf,150000,8,diesel,volkswagen,87656
Fiat_Panda_4x4_Raritaet,privat,4400,kleinwagen,1997,manuell,54,panda,125000,7,benzin,fiat,78112
Audi_A3_2.0_TDI_Sportback_DPF,privat,7950,limousine,2008,manuell,140,a3,150000,10,diesel,audi,26419
BMW_Z4_Coupe_3.0si_/Sommerfahrzeug,privat,16500,coupe,2007,manuell,265,z_reihe,150000,3,benzin,bmw,71083
BMW_Z4_roadster_2.2i_Automatik_Prof_Navi,privat,8100,cabrio,2004,automatik,170,z_reihe,150000,9,benzin,bmw,38723
VW_Buss_T5_Kastenwagen_mit_Klima_und_Anhaengerkupplung,privat,3999,,2017,manuell,85,transporter,150000,10,diesel,volkswagen,50321
Volkswagen_up!_ASG_high_up!,privat,9750,kleinwagen,2013,automatik,75,up,60000,7,benzin,volkswagen,99817
Mazda_3_2.2_MZR_CD_DPF_Sports_Line,privat,7700,limousine,2009,manuell,185,3_reihe,150000,5,diesel,mazda,35510
PEUGEOT_306_Cabriolet_1_6_Saint_Tropez,privat,2500,cabrio,1999,manuell,88,3_reihe,150000,6,benzin,peugeot,65624
Smart_smart_&_passion,privat,1195,kleinwagen,1999,automatik,54,fortwo,125000,11,benzin,smart,86399
Renault_Clio_Grandtour_1.2_16V_75_Dynamique,privat,9790,kombi,2014,manuell,73,clio,30000,4,benzin,renault,10249
Renault_Clio,privat,1849,kleinwagen,1999,manuell,54,clio,90000,7,benzin,renault,53940
Smart_Fortwo_Coupe_cdi__schwarz_,privat,3300,kleinwagen,2006,automatik,41,fortwo,125000,8,diesel,smart,33719
Volkswagen_Transporter_T4_70B_1F2,privat,650,kombi,1991,manuell,77,transporter,150000,7,diesel,volkswagen,59348
Toyota_Celica_GT,privat,2600,coupe,1998,manuell,170,andere,150000,10,benzin,toyota,9437
Mercedes_Benz_C_220_T_CDI_Avantgarde,privat,11700,kombi,2008,manuell,170,andere,150000,7,diesel,mercedes_benz,91717
renault_gebraucht,privat,600,bus,1998,manuell,90,scenic,150000,6,benzin,renault,24143
Hyundai_i30cw_1.4_Cl._Sparauto_LPG_Gas__1._Hand_scheckh.,privat,4950,kombi,2009,manuell,109,i_reihe,150000,9,benzin,hyundai,87439
LUPO_1.0_LPG_super_sparsam___8fach_bereift___TÜV_NEU_bis_03/2018!,privat,1600,kleinwagen,2003,manuell,50,lupo,150000,3,benzin,volkswagen,55543
BMW_3er_318_Ci_Edition_Exclusive_M_Technic_CABRIO_8500€,privat,8499,cabrio,2006,manuell,150,3er,150000,3,benzin,bmw,51515
Fiat_Sicento_Abart,privat,1650,,2017,manuell,0,seicento,60000,5,benzin,fiat,91315
Volkswagen_Golf_1.6,privat,1700,limousine,1999,manuell,101,golf,150000,6,benzin,volkswagen,37619
Kia_Ceed_1.4_CVVT_Attract_blau_metallic_SHZ_HU_2_/17,privat,5750,limousine,2010,manuell,90,ceed,100000,2,benzin,kia,85665
Renault_Kangoo_1.2_16V_Authentique,privat,600,bus,2001,manuell,75,kangoo,150000,12,benzin,renault,58553
Sehr_sauber_vw_polo_Mit_klimaanlage,privat,0,,2005,,0,polo,150000,0,benzin,volkswagen,35392
520_Navi__Klima___Automatik...,privat,8700,limousine,2004,automatik,170,5er,150000,1,benzin,bmw,21682
Mercedes_Benz_E220CDI_Kombi_Automatik,privat,1200,kombi,1999,automatik,125,c_klasse,150000,2,diesel,mercedes_benz,53123
Mazda_5_1.6_MZ_CD_Sendo,privat,18880,bus,2014,manuell,116,5_reihe,20000,11,diesel,mazda,59872
BMW_520d_Touring_Aut.,privat,11200,kombi,2008,automatik,177,5er,150000,7,diesel,bmw,91301
Camaro_3.4_..V6,privat,3550,limousine,1993,manuell,0,andere,125000,11,benzin,chevrolet,54634
Seat_Ibiza_Sport,privat,3900,kleinwagen,2003,manuell,75,ibiza,125000,2,benzin,seat,53572
BMW_118d_DPF,privat,13849,limousine,2010,manuell,143,1er,80000,12,diesel,bmw,73485
Skoda_Yeti_1.2_TSI_Ambition,privat,13200,suv,2013,manuell,105,yeti,40000,3,benzin,skoda,79400
Skoda_Fabia_1.4_16V_Combi_Elegance,privat,2500,kombi,2001,manuell,101,fabia,125000,8,benzin,skoda,81541
Skoda_Fabia_1.2_HTP_Cool_Edition,privat,2550,kleinwagen,2006,manuell,54,fabia,150000,4,benzin,skoda,27419
Skoda_Octavia_Combi_1.6_Gas_1.hand__Scheckheft,privat,3900,kombi,2006,manuell,102,octavia,150000,11,lpg,skoda,26419
BMW_330i,privat,2450,limousine,2001,manuell,231,3er,150000,11,benzin,bmw,85748
Opel_Corsa_B_1.2_TÜV_11/16_Webasto_Standheizung,privat,500,kleinwagen,1996,manuell,45,corsa,70000,4,benzin,opel,8496
Volkswagen_Passat_Variant_1.9_TDI,privat,750,kombi,1998,manuell,90,passat,150000,12,diesel,volkswagen,35415
Opel_Zafira_irmscher,privat,1799,bus,1999,automatik,116,zafira,150000,7,benzin,opel,64579
Golf_3_mit_gas_Anlage,privat,950,kleinwagen,1997,manuell,0,golf,150000,6,,volkswagen,53639
Seat_Mii_1.0_Style_Salsa_Sport_Navi__Klima__Tempom...,privat,8150,kleinwagen,2012,manuell,75,mii,60000,11,benzin,seat,83646
Mazda_RX_8,privat,3900,coupe,2004,manuell,192,rx_reihe,125000,7,benzin,mazda,57520
Peugeot_107_Klima,privat,5500,kleinwagen,2012,manuell,68,,40000,12,,peugeot,24536
Opel_Corsa_1.4_ecoFLEX_Start/Stop_Color_Edition,privat,9999,kleinwagen,2014,manuell,90,corsa,20000,9,benzin,opel,55294
Vw_golf_2_TÜV_neu_!!,privat,1050,,2018,,0,golf,150000,0,,volkswagen,53567
!!!_Ford_Mondeo__mit_TÜV___das_ist_wichtig_Tausche__auch_!!!,privat,500,kombi,2001,manuell,131,mondeo,150000,12,diesel,ford,66117
VW_Golf_1.8_Autogas_mit_Benzin_4_Tuere,privat,699,limousine,1992,manuell,66,golf,150000,10,lpg,volkswagen,67065
opel_astra_f_cabriolet,privat,999,cabrio,1994,manuell,115,astra,150000,3,benzin,opel,56070
Audi_A6_4B_4_2_V8,privat,6250,limousine,2003,,299,a6,150000,3,benzin,audi,49733
Volkswagen_T2_Bus,privat,10000,bus,1976,,0,transporter,5000,0,benzin,volkswagen,73479
Peugeot__F__206_mit_Motorschaden,privat,300,kleinwagen,2001,manuell,0,,150000,5,benzin,peugeot,84579
BMW_635_CSi_!_Top_gepflegt_!_H_Kennz._!_TÜV_2017,privat,16500,coupe,1983,manuell,218,6er,150000,10,benzin,bmw,42719
Ford_Focus_1.8__FFV__flexifuel_Style,privat,6500,limousine,2007,manuell,125,focus,125000,9,andere,ford,97199
Corvette_Z06,privat,49500,cabrio,2013,,0,,10000,6,benzin,sonstige_autos,79774
Renault_Modus,privat,1200,,2016,manuell,75,modus,150000,0,benzin,renault,47546
Golf_Cabrio,privat,1480,cabrio,2000,manuell,74,golf,150000,6,benzin,volkswagen,19246
Fiat_Punto_188_SX__97.000km__TÜV__8_Fach_Bereifung__MP3_Radio,privat,1490,kleinwagen,2000,manuell,60,punto,100000,6,benzin,fiat,59557
Opel_Astra_1.7_CDTI_Caravan_DPF_Catch_me_now,privat,3200,kombi,2008,manuell,110,astra,150000,5,diesel,opel,47495
Audi_A6_Avant_2.5_TDI_TÜV_10.2017,privat,3250,kombi,2003,manuell,163,a6,150000,4,diesel,audi,40789
Volkswagen_Fox_1.2__KLIMA,privat,3400,kleinwagen,2006,manuell,54,fox,70000,6,benzin,volkswagen,33790
Renault_Twingo_mit_Faltdach,privat,1100,kleinwagen,2002,manuell,58,twingo,150000,5,benzin,renault,44623
Opel_Vectra_2.2_DTI,privat,1750,limousine,2002,manuell,125,vectra,150000,4,diesel,opel,73431
VW_Passat_2l_TDI_DSG_Automatik,privat,3300,kombi,2006,automatik,140,passat,150000,11,diesel,volkswagen,33775
Chevrolet_Matiz_0.8_SE,privat,1350,kleinwagen,2005,manuell,52,matiz,150000,6,benzin,chevrolet,91207
Fiat_Panda_1.2_4x4_Climbing,privat,8250,kleinwagen,2012,manuell,69,panda,80000,2,benzin,fiat,42555
Vw_beetle_highline_2_0_l_lederausstattung_+++,privat,2500,kleinwagen,2000,manuell,115,beetle,150000,1,benzin,volkswagen,7987
Audi_A6_Avant_2.5_TDI_GRÜNE_Plakette_VOLL,privat,3999,kombi,2004,automatik,163,a6,150000,3,diesel,audi,18442
Mercedes_Benz_ML_63_AMG_4Matic_7G_TRONIC,privat,21500,suv,2007,automatik,510,m_klasse,150000,4,lpg,mercedes_benz,33178
BMW_118i,privat,7000,limousine,2007,manuell,143,1er,150000,9,benzin,bmw,85375
Renault_Grand_Scenic__7_Sitzer__EURO_4,privat,2950,bus,2005,manuell,131,andere,150000,6,diesel,renault,91781
Hyundai_i20,privat,4850,kleinwagen,2010,manuell,77,i_reihe,100000,12,benzin,hyundai,65936
Fiat_Punto_1.2,privat,1100,kleinwagen,2000,manuell,60,punto,60000,6,benzin,fiat,87600
Opel_Vectra_2_2_GTS_Tuev_12/2017,privat,3600,limousine,2003,manuell,147,vectra,125000,4,benzin,opel,90439
Volkswagen_Golf_1.4_Comfortline,privat,7750,limousine,2009,manuell,80,golf,125000,9,benzin,volkswagen,57392
VW_Polo_1.2_*sehr_gepflegter_Zustand*,privat,2950,kleinwagen,2004,manuell,54,polo,90000,12,benzin,volkswagen,41812
Opel_corsa_Unfallfahrzeug,privat,400,,2017,manuell,65,corsa,150000,3,benzin,opel,56479
BMW_520d_Touring_Aut.___NAVI___AHK___Scheckheft,privat,6880,kombi,2007,automatik,150,5er,150000,9,diesel,bmw,83236
Volkswagen_Golf_Plus_DSG_Navi,privat,5600,bus,2008,automatik,140,golf,150000,7,diesel,volkswagen,42281
Volkswagen_Golf_1.2TSI_BlueMotion_Technology_DSG_NEUWAGENGARANTIE,privat,10550,limousine,2012,automatik,105,golf,60000,10,benzin,volkswagen,44309
Mercedes_Benz_A_180__BlueEFFICIENCY_,privat,17500,limousine,2013,manuell,122,a_klasse,40000,11,benzin,mercedes_benz,55481
Seat_Ibiza_1.4,privat,999,kleinwagen,1999,manuell,60,ibiza,150000,4,benzin,seat,73340
Opel_Astra_Automatik,privat,3400,,2018,,0,astra,150000,8,benzin,opel,44789
Opel_Astra_Kombi_mit_Anhaengerkupplung,privat,2000,kombi,1998,manuell,115,astra,150000,12,benzin,opel,86859
Citroen__c1,privat,2350,,2006,,0,c1,5000,0,andere,citroen,26123
Astra_Gsi_C20let_3xxPs_Eds_F28,privat,6250,,2016,manuell,310,astra,150000,0,,opel,58809
Audi_A4_1.8,privat,2700,limousine,1999,manuell,125,a4,125000,7,benzin,audi,57072
Opel_Corsa_Grand_Slam,privat,500,kleinwagen,1995,manuell,45,corsa,150000,5,benzin,opel,85748
Smart_smart_fortwo_cabrio_pulse_micro_hybrid_drive,privat,5555,cabrio,2010,automatik,71,fortwo,90000,3,benzin,smart,85540
Mercedes_Benz_A_160_BlueEFFICIENCY_Avantgarde,privat,8450,limousine,2010,manuell,95,a_klasse,70000,12,benzin,mercedes_benz,21465
Opel_Astra_G_Cabrio,privat,2750,cabrio,2001,manuell,147,astra,150000,9,benzin,opel,44359
Opel_corsa_b_tuev_3.2018,privat,650,kleinwagen,1997,manuell,45,corsa,150000,1,benzin,opel,48683
Ford_Focus_Trend,privat,680,limousine,2000,manuell,75,focus,150000,5,benzin,ford,67661
Opel_Corsa_B___________AHK,privat,444,kleinwagen,1995,manuell,45,corsa,150000,1,benzin,opel,58452
Peugeot_207_75,privat,4650,kleinwagen,2009,manuell,73,2_reihe,70000,10,benzin,peugeot,50674
Kia_Rio_1.4_EX,privat,4450,kleinwagen,2007,manuell,97,rio,70000,6,benzin,kia,45892
Nissan_Micra_1.2_Tuev_Neu_Maerz_2018_OHNE_MÄNGEL_Top_Zustand,privat,1999,kleinwagen,2003,manuell,65,micra,80000,6,benzin,nissan,70376
Opel_Zafira_1.7_CDT_AHK_Regen_Lichtsensor__unfallfrei,privat,9650,bus,2011,manuell,110,zafira,100000,3,diesel,opel,49477
W124_320_E_TÜV_03/2017_5_Gang_Automatik_KLIMA,privat,2700,limousine,1992,automatik,220,e_klasse,150000,12,benzin,mercedes_benz,71706
Peugeot_806_HDi_je_parle_francais_la_110,privat,2200,bus,2000,manuell,0,andere,150000,3,diesel,peugeot,54296
Schlachte_Golf_4._89.000_KM._Blau_1.4_16V,privat,1,,2000,,75,golf,90000,3,benzin,volkswagen,78588
Volkswagen_Fox_zu_verkaufen._Top_Zustand,privat,4500,,2016,,0,fox,60000,10,,volkswagen,41466
Mercedes_Benz_A_140__2.Hand_Scheckheft_gepfl.,privat,3850,limousine,2004,automatik,82,a_klasse,125000,6,benzin,mercedes_benz,59348
Volkswagen_Touareg_3.0_V6_TDI_DPF_Aut._Individual,privat,15500,suv,2008,automatik,239,touareg,150000,4,diesel,volkswagen,45355
Corvette_C1_1959_top_Zustand,privat,90500,cabrio,1959,automatik,295,andere,90000,7,benzin,chevrolet,94032
Alfa_Giulietta_2.0_JTDm_mit_QV_Ausstattung,privat,13950,andere,2011,manuell,140,,60000,11,diesel,alfa_romeo,86830
BMW_530D_E39,privat,3400,limousine,2002,automatik,193,5er,150000,12,diesel,bmw,24143
Seat_Ibiza_SC_1.4_TSI_DSG_Cupra,privat,11500,kleinwagen,2010,automatik,179,ibiza,50000,11,benzin,seat,60596
BMW_323i._e_21_Gesucht__In_jeden_Zustand_,privat,0,,1985,,0,3er,150000,0,,bmw,85051
Dacia_Logan_MCV_1.5_dCi,privat,2800,kombi,2007,manuell,68,logan,150000,6,diesel,dacia,64859
Vw_polo_tuf_04_2016,privat,120,kleinwagen,1995,manuell,0,polo,150000,0,benzin,volkswagen,68309
